date	open	high	low	close	sma	std	upper	lower	buy	sell
2022-02-13 10:00:00	42310.59000000	42634.86000000	42243.48000000	42570.00000000						
2022-02-13 11:00:00	42570.00000000	42654.64000000	42412.33000000	42470.73000000						
2022-02-13 12:00:00	42470.72000000	42631.89000000	42415.60000000	42468.44000000						
2022-02-13 13:00:00	42468.43000000	42568.63000000	42400.60000000	42506.34000000						
2022-02-13 14:00:00	42506.34000000	42714.48000000	42138.17000000	42535.07000000						
2022-02-13 15:00:00	42535.07000000	42760.00000000	42498.09000000	42559.97000000						
2022-02-13 16:00:00	42559.97000000	42580.00000000	42208.21000000	42311.15000000						
2022-02-13 17:00:00	42311.16000000	42311.16000000	42082.16000000	42267.40000000						
2022-02-13 18:00:00	42267.39000000	42398.75000000	41870.00000000	41974.93000000						
2022-02-13 19:00:00	41974.93000000	42181.63000000	41875.38000000	42031.16000000						
2022-02-13 20:00:00	42031.17000000	42446.55000000	41929.42000000	42441.44000000						
2022-02-13 21:00:00	42441.45000000	42497.85000000	42196.09000000	42200.20000000						
2022-02-13 22:00:00	42200.21000000	42423.53000000	42200.18000000	42371.56000000						
2022-02-13 23:00:00	42371.56000000	42393.42000000	42018.00000000	42053.66000000						
2022-02-14 00:00:00	42053.65000000	42180.04000000	41934.03000000	42113.12000000						
2022-02-14 01:00:00	42116.92000000	42152.00000000	41550.56000000	41670.43000000						
2022-02-14 02:00:00	41670.16000000	41839.95000000	41600.00000000	41703.81000000						
2022-02-14 03:00:00	41703.81000000	41971.76000000	41620.32000000	41916.43000000						
2022-02-14 04:00:00	41916.42000000	41985.18000000	41836.82000000	41962.01000000						
2022-02-14 05:00:00	41962.01000000	42018.51000000	41767.27000000	41778.62000000	42195.3235	296.60564599224364	42788.534791984486	41602.11220801551		
2022-02-14 06:00:00	41778.62000000	42276.00000000	41734.70000000	42184.55000000	42176.051	283.1986729618822	42742.44834592377	41609.65365407623		
2022-02-14 07:00:00	42184.54000000	42368.21000000	42112.47000000	42314.42000000	42168.2355	276.72111224642293	42721.677724492845	41614.79327550716		
2022-02-14 08:00:00	42314.42000000	42415.00000000	42000.30000000	42033.61000000	42146.494	268.8635275298463	42684.221055059694	41608.766944940304		
2022-02-14 09:00:00	42033.61000000	42226.23000000	41956.76000000	42077.44000000	42125.049	255.41976626516333	42635.88853253033	41614.20946746967		
2022-02-14 10:00:00	42077.44000000	42279.00000000	41922.48000000	42225.30000000	42109.5605	238.04920465437917	42585.65890930876	41633.46209069124		
2022-02-14 11:00:00	42225.30000000	42270.00000000	42070.01000000	42117.87000000	42087.4555	213.25901751713164	42513.97353503426	41660.93746496573		
2022-02-14 12:00:00	42112.71000000	42591.49000000	41961.13000000	42535.39000000	42098.6675	230.81100386236108	42560.28950772472	41637.04549227528		
2022-02-14 13:00:00	42535.39000000	42687.37000000	42380.93000000	42491.00000000	42109.8475	244.42789880551047	42598.70329761103	41620.99170238898		
2022-02-14 14:00:00	42490.99000000	42842.40000000	42467.73000000	42519.99000000	42137.1005	258.5704194926046	42654.24133898521	41619.95966101479		
2022-02-14 15:00:00	42519.99000000	42653.84000000	42350.00000000	42584.97000000	42164.791	275.71371485082926	42716.21842970166	41613.36357029834		
2022-02-14 16:00:00	42584.97000000	42818.35000000	42550.00000000	42651.00000000	42175.269	290.3728774651145	42756.01475493023	41594.52324506977		
2022-02-14 17:00:00	42651.00000000	42807.67000000	42515.16000000	42570.00000000	42193.759	303.5201508076813	42800.79930161536	41586.71869838463		
2022-02-14 18:00:00	42570.01000000	42653.10000000	42212.00000000	42233.91000000	42186.8765	300.8248911921874	42788.52628238437	41585.226717615624		
2022-02-14 19:00:00	42233.91000000	42299.74000000	41803.17000000	42119.31000000	42190.159	299.65065519174834	42789.460310383496	41590.8576896165		
2022-02-14 20:00:00	42119.31000000	42308.72000000	41933.95000000	42180.50000000	42193.528	299.11721637617836	42791.76243275235	41595.293567247645		
