date	open	high	low	close	sma	std	upper	lower	buy	sell
2022-02-17 05:00:00	43615.72000000	43624.35000000	43514.77000000	43581.03000000						
2022-02-17 05:05:00	43581.02000000	43679.99000000	43566.30000000	43666.01000000						
2022-02-17 05:10:00	43666.02000000	43707.77000000	43643.35000000	43653.52000000						
2022-02-17 05:15:00	43653.52000000	43703.00000000	43647.59000000	43663.07000000						
2022-02-17 05:20:00	43663.07000000	43679.06000000	43621.10000000	43626.08000000						
2022-02-17 05:25:00	43626.07000000	43660.37000000	43623.29000000	43655.45000000						
2022-02-17 05:30:00	43655.44000000	43680.45000000	43628.12000000	43672.37000000						
2022-02-17 05:35:00	43672.36000000	43700.68000000	43591.66000000	43613.79000000						
2022-02-17 05:40:00	43613.78000000	43619.98000000	43593.64000000	43604.74000000						
2022-02-17 05:45:00	43604.73000000	43605.73000000	43552.24000000	43562.69000000						
2022-02-17 05:50:00	43562.68000000	43594.22000000	43556.70000000	43580.00000000						
2022-02-17 05:55:00	43580.01000000	43633.16000000	43579.34000000	43617.40000000						
2022-02-17 06:00:00	43617.41000000	43712.46000000	43573.50000000	43640.01000000						
2022-02-17 06:05:00	43640.02000000	43654.93000000	43617.00000000	43617.00000000						
2022-02-17 06:10:00	43617.07000000	43624.06000000	43578.18000000	43604.17000000						
2022-02-17 06:15:00	43604.17000000	43655.51000000	43600.00000000	43652.87000000						
2022-02-17 06:20:00	43652.87000000	43680.44000000	43652.30000000	43674.68000000						
2022-02-17 06:25:00	43674.68000000	43800.00000000	43670.00000000	43799.92000000						
2022-02-17 06:30:00	43799.93000000	43823.43000000	43715.15000000	43764.43000000						
2022-02-17 06:35:00	43764.44000000	43831.89000000	43752.35000000	43798.94000000	43652.4085	66.80213345750113	43786.012766915	43518.80423308499		43798.94
2022-02-17 06:40:00	43798.94000000	43900.56000000	43798.94000000	43840.00000000	43665.357	76.61605686456252	43818.589113729126	43512.12488627088		43840.0
2022-02-17 06:45:00	43840.00000000	43882.60000000	43826.36000000	43841.12000000	43674.1125	86.11174300230516	43846.33598600461	43501.889013995395		
2022-02-17 06:50:00	43841.12000000	43858.89000000	43835.09000000	43839.00000000	43683.3865	93.45224180099645	43870.29098360199	43496.48201639801		
2022-02-17 06:55:00	43839.01000000	43862.83000000	43811.06000000	43838.80000000	43692.173	99.5065860343468	43891.186172068694	43493.15982793131		
2022-02-17 07:00:00	43838.80000000	43862.43000000	43790.55000000	43790.56000000	43700.397	100.5481519158084	43901.493303831616	43499.30069616838		
2022-02-17 07:05:00	43790.56000000	43808.56000000	43759.67000000	43803.14000000	43707.7815	102.47822892153687	43912.73795784307	43502.825042156925		
2022-02-17 07:10:00	43803.14000000	43836.12000000	43765.93000000	43790.07000000	43713.6665	103.70979729768267	43921.08609459537	43506.24690540463		
2022-02-17 07:15:00	43790.07000000	43798.34000000	43757.28000000	43759.42000000	43720.948	101.41534756685144	43923.7786951337	43518.1173048663		
2022-02-17 07:20:00	43760.15000000	43792.11000000	43751.00000000	43776.94000000	43729.558	98.2918705531747	43926.141741106345	43532.97425889365		
2022-02-17 07:25:00	43776.94000000	43780.62000000	43756.32000000	43771.65000000	43740.006	90.41079857487878	43920.82759714976	43559.184402850246		
2022-02-17 07:30:00	43771.66000000	43826.01000000	43750.98000000	43812.80000000	43751.646	83.44408524338414	43918.53417048677	43584.75782951323		
2022-02-17 07:35:00	43812.79000000	43834.28000000	43800.03000000	43801.41000000	43760.8465	77.81789641782066	43916.482292835644	43605.210707164355		
2022-02-17 07:40:00	43801.42000000	43878.49000000	43798.01000000	43865.46000000	43772.119	75.69259665529391	43923.50419331059	43620.73380668941		
2022-02-17 07:45:00	43865.45000000	43950.00000000	43865.45000000	43900.82000000	43786.31	71.57343236880992	43929.456864737615	43643.16313526238		
2022-02-17 07:50:00	43900.82000000	43910.20000000	43878.10000000	43893.65000000	43800.784	61.34000612633682	43923.464012252676	43678.10398774732		
2022-02-17 07:55:00	43893.66000000	43930.15000000	43893.65000000	43919.46000000	43814.1135	56.26126126105405	43926.63602252211	43701.59097747789		
2022-02-17 08:00:00	43919.46000000	43964.19000000	43910.86000000	43942.04000000	43827.4815	53.059391179781784	43933.60028235956	43721.36271764044		43942.04
2022-02-17 08:05:00	43942.04000000	44022.36000000	43915.00000000	43996.74000000	43837.3225	64.66210912566861	43966.64671825134	43707.99828174867		43996.74
2022-02-17 08:10:00	43996.74000000	44007.09000000	43927.40000000	43929.36000000	43845.569	65.3895486498625	43976.34809729973	43714.78990270028		
2022-02-17 08:15:00	43929.36000000	43958.03000000	43882.25000000	43903.00000000	43850.772	65.62360788298842	43982.01921576598	43719.52478423402		
2022-02-17 08:20:00	43902.99000000	43916.88000000	43844.08000000	43844.09000000	43850.9765	65.59463916439013	43982.165778328774	43719.78722167122		
2022-02-17 08:25:00	43844.08000000	43854.51000000	43631.23000000	43637.96000000	43840.8185	81.09956728258294	44003.01763456517	43678.61936543483	43637.96	
2022-02-17 08:30:00	43637.95000000	43649.04000000	43446.37000000	43513.44000000	43824.5405	109.26538578761652	44043.07127157524	43606.00972842477	43513.44	
2022-02-17 08:35:00	43513.44000000	43530.00000000	43355.00000000	43441.02000000	43804.6515	138.7562725476456	44082.16404509529	43527.13895490471	43441.02	
2022-02-17 08:40:00	43441.03000000	43523.34000000	43330.00000000	43489.99000000	43789.623	155.61574355815821	44100.85448711632	43478.39151288368		
2022-02-17 08:45:00	43489.99000000	43490.00000000	43346.92000000	43444.05000000	43771.6685	173.64507674155084	44118.9586534831	43424.378346516896		
2022-02-17 08:50:00	43442.73000000	43474.12000000	43400.31000000	43433.01000000	43753.8155	189.30287804621102	44132.42125609242	43375.20974390757		
2022-02-17 08:55:00	43434.55000000	43480.00000000	43374.14000000	43468.21000000	43739.255	199.75971633044645	44138.77443266089	43339.73556733911		
2022-02-17 09:00:00	43468.21000000	43529.79000000	43419.95000000	43420.25000000	43721.4205	211.7791282513312	44144.97875650266	43297.86224349734		
2022-02-17 09:05:00	43420.25000000	43450.00000000	43351.00000000	43386.97000000	43702.1865	224.08795069123775	44150.36240138248	43254.010598617526		
2022-02-17 09:10:00	43386.97000000	43407.28000000	43366.90000000	43377.25000000	43680.409	233.72903517354425	44147.867070347085	43212.950929652914		
2022-02-17 09:15:00	43377.25000000	43422.80000000	43050.00000000	43187.28000000	43649.7025	256.2516404645763	44162.20578092915	43137.19921907085		
2022-02-17 09:20:00	43187.28000000	43204.37000000	42900.00000000	43169.78000000	43614.9185	272.14633598923274	44159.211171978466	43070.62582802153		
2022-02-17 09:25:00	43169.78000000	43250.00000000	43086.38000000	43249.99000000	43582.377	275.05627114425965	44132.48954228852	43032.264457711484		
2022-02-17 09:30:00	43249.99000000	43301.16000000	43216.61000000	43257.97000000	43550.593	273.91966375293396	44098.43232750587	43002.75367249413		
2022-02-17 09:35:00	43257.97000000	43263.98000000	43161.28000000	43170.00000000	43513.12	272.059524736762	44057.23904947353	42969.000950526475		
2022-02-17 09:40:00	43169.99000000	43291.43000000	43150.00000000	43156.35000000	43473.8355	263.4546143570915	44000.744728714184	42946.92627128582		
2022-02-17 09:45:00	43156.35000000	43215.80000000	43115.56000000	43176.83000000	43432.84	240.6054723531976	43914.05094470639	42951.629055293604		
2022-02-17 09:50:00	43176.83000000	43267.23000000	43151.77000000	43192.16000000	43395.98	215.7179485492661	43827.41589709854	42964.54410290147		
2022-02-17 09:55:00	43192.15000000	43232.79000000	43170.02000000	43216.34000000	43361.647	182.92601101620994	43727.49902203242	42995.79497796758		
2022-02-17 10:00:00	43216.33000000	43295.27000000	43150.00000000	43266.73000000	43332.779	144.252582715132	43621.28416543027	43044.273834569736		
2022-02-17 10:05:00	43266.73000000	43315.25000000	43262.86000000	43308.95000000	43316.3285	125.1078154516769	43566.544130903356	43066.11286909665		
2022-02-17 10:10:00	43308.95000000	43342.00000000	43272.07000000	43341.99000000	43307.756	116.46620433226224	43540.68840866452	43074.82359133548		
2022-02-17 10:15:00	43341.99000000	43342.00000000	43254.47000000	43302.19000000	43300.8145	112.16321671534102	43525.14093343068	43076.48806656932		
2022-02-17 10:20:00	43302.19000000	43309.19000000	43256.85000000	43269.92000000	43289.811	103.05254576382937	43495.91609152766	43083.705908472344		
2022-02-17 10:25:00	43269.93000000	43283.14000000	43228.06000000	43237.73000000	43279.495	96.94574741622345	43473.38649483245	43085.60350516756		
2022-02-17 10:30:00	43237.73000000	43270.01000000	43186.50000000	43220.49000000	43268.869	90.67802443106969	43450.225048862136	43087.51295113786		
2022-02-17 10:35:00	43220.49000000	43248.99000000	43163.85000000	43192.12000000	43255.0645	78.99695813421246	43413.058416268424	43097.070583731576		
2022-02-17 10:40:00	43192.12000000	43225.00000000	43173.52000000	43185.24000000	43243.314	70.11178851238856	43383.53757702478	43103.09042297522		
2022-02-17 10:45:00	43185.24000000	43219.99000000	43052.20000000	43129.00000000	43230.4155	65.8949774839967	43362.205454967996	43098.62554503201		
2022-02-17 10:50:00	43129.00000000	43150.85000000	43103.41000000	43117.22000000	43217.414	60.85914880828662	43339.13229761657	43095.695702383426		
