date	open	high	low	close	sma	std	upper	lower	buy	sell
2021-11-10	66947.67000000	69000.00000000	62822.90000000	64882.43000000						
2021-11-11	64882.42000000	65600.07000000	64100.00000000	64774.26000000						
2021-11-12	64774.25000000	65450.70000000	62278.00000000	64122.23000000						
2021-11-13	64122.22000000	65000.00000000	63360.22000000	64380.00000000						
2021-11-14	64380.01000000	65550.51000000	63576.27000000	65519.10000000						
2021-11-15	65519.11000000	66401.82000000	63400.00000000	63606.74000000						
2021-11-16	63606.73000000	63617.31000000	58574.07000000	60058.87000000						
2021-11-17	60058.87000000	60840.23000000	58373.00000000	60344.87000000						
2021-11-18	60344.86000000	60976.00000000	56474.26000000	56891.62000000						
2021-11-19	56891.62000000	58320.00000000	55600.00000000	58052.24000000						
2021-11-20	58057.10000000	59845.00000000	57353.00000000	59707.51000000						
2021-11-21	59707.52000000	60029.76000000	58486.65000000	58622.02000000						
2021-11-22	58617.70000000	59444.00000000	55610.00000000	56247.18000000						
2021-11-23	56243.83000000	58009.99000000	55317.00000000	57541.27000000						
2021-11-24	57541.26000000	57735.00000000	55837.00000000	57138.29000000						
2021-11-25	57138.29000000	59398.90000000	57000.00000000	58960.36000000						
2021-11-26	58960.37000000	59150.00000000	53500.00000000	53726.53000000						
2021-11-27	53723.72000000	55280.00000000	53610.00000000	54721.03000000						
2021-11-28	54716.47000000	57445.05000000	53256.64000000	57274.88000000						
2021-11-29	57274.89000000	58865.97000000	56666.67000000	57776.25000000	59717.384	3621.8458430669134	66961.07568613383	52473.69231386617		
2021-11-30	57776.25000000	59176.99000000	55875.55000000	56950.56000000	59320.7905	3457.0253846174232	66234.84126923485	52406.739730765155		
2021-12-01	56950.56000000	59053.55000000	56458.01000000	57184.07000000	58941.281	3236.422337476178	65414.12567495236	52468.436325047645		
2021-12-02	57184.07000000	57375.47000000	55777.77000000	56480.34000000	58559.1865	3037.5564565691666	64634.29941313834	52484.07358686167		
2021-12-03	56484.26000000	57600.00000000	51680.00000000	53601.05000000	58020.239	2903.7198910307106	63827.678782061426	52212.79921793858		
2021-12-04	53601.05000000	53859.10000000	42000.30000000	49152.47000000	57201.9075	2984.26819706251	63170.44389412502	51233.37110587498	49152.47	
2021-12-05	49152.46000000	49699.05000000	47727.21000000	49396.33000000	56491.387	3069.5417959536494	62630.4705919073	50352.3034080927	49396.33	
